"abundance","exp_mass","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_mass2","C13_abund2","S34_mass","S34_abund","tag"
3.2,447.187528341151,"C20H32O11","O11","CHO",20,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,448.194804793311,447.18718541394,0.765129822082582,0.77,447,446.688194752018,0.311805247982306,5,0.55,1.6,-6,34.4764970666231,31,0.9,42,0.8,0,0,0,0,0,0,"Unambiguous"
2.8,437.203749801279,"C19H34O11","O11","CHO",19,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,438.211026253439,437.20283547774,2.08649140293736,2.09,437,436.715564188454,0.284435811546018,3,0.578947368421053,1.78947368421053,-8,33.7084701484538,30,0.9,40,0.8,0,0,0,0,0,0,"Unambiguous"
2.3,433.04230790528,"C19H14O12","O12","CHO",19,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,434.04958435744,433.04124946204,2.43853070709153,2.44,433,432.558768995653,0.441231004347458,13,0.631578947368421,0.736842105263158,1,33.3883481472462,31,0.9,40,0.3,0,0,0,0,0,0,"Unambiguous"
14.5,431.229822724066,"C21H36O9","O9","CHO",21,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432.237099176226,431.22865629694,2.69858169946714,2.7,431,430.748307651584,0.251692348416327,4,0.428571428571429,1.71428571428571,-5,33.2489179037769,30,0.9,44,0.8,0,0,0,0,0,0,"Unambiguous"
1.5,427.157721083457,"C15H28N2O12","N2O12","CHNO",15,28,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,428.164997535617,427.15694792344,1.8057525047894,1.81,427,426.680752956045,0.319247043954874,3,0.8,1.86666666666667,-9,32.9357095673538,29,0.9,32,0.9,0,0,0,0,0,0,"Unambiguous"
10.1,424.198012622762,"C21H31NO8","NO8","CHNO",21,31,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,425.205289074922,424.19769052254,0.757516969728482,0.76,424,423.724349332259,0.275650667741445,7,0.380952380952381,1.47619047619048,-1,32.7080743826692,30,0.9,44,0.7,0,0,0,0,0,0,"Unambiguous"
2.3,419.229848420647,"C20H36O9","O9","CHO",20,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420.237124872807,419.22865629694,2.83678817630861,2.84,419,418.761732626675,0.238267373324959,3,0.45,1.8,-6,32.3258409807,29,0.9,42,0.9,0,0,0,0,0,0,"Unambiguous"
1.9,405.213868354225,"C19H34O9","O9","CHO",19,34,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,406.221144806385,405.21300623314,2.12229495277594,2.12,405,404.761402928808,0.238597071191521,3,0.473684210526316,1.78947368421053,-6,31.2477140527154,28,0.9,40,0.8,0,0,0,0,0,0,"Unambiguous"
8.5,396.127052378432,"C13H23N3O11","N3O11","CHNO",13,23,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,397.134328830592,396.12598214904,2.69488008062654,2.69,396,395.684733372912,0.31526662708842,4,0.846153846153846,1.76923076923077,-7,30.5487122000923,27,0.9,28,0.8,0,0,0,0,0,0,"Unambiguous"
1.6,383.207505446301,"C20H32O7","O7","CHO",20,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,384.214781898461,383.20752692474,-0.0559021677249697,0.06,383,382.779612522303,0.220387477697386,5,0.35,1.6,-2,29.5549848751462,27,0.9,42,0.8,0,0,0,0,0,0,"Unambiguous"
7.8,369.228165484619,"C20H34O6","O6","CHO",20,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,370.235441936779,369.22826236624,-0.261675706023367,0.26,369,368.815882016508,0.184117983492001,4,0.3,1.7,-2,28.4796568321846,26,0.9,42,0.8,0,0,0,0,0,0,"Unambiguous"
3.5,365.197423962244,"C20H30O6","O6","CHO",20,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,366.204700414404,365.19696223864,1.26083472709358,1.26,365,364.789641256125,0.210358743874963,6,0.3,1.5,0,28.1695568223692,26,0.9,42,0.7,0,0,0,0,0,0,"Unambiguous"
2.8,363.181218198669,"C20H28O6","O6","CHO",20,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,364.188494650829,363.18131217484,-0.258042669293561,0.26,363,362.775686805918,0.224313194082185,7,0.3,1.4,1,28.0145068174615,26,0.9,42,0.7,0,0,0,0,0,0,"Unambiguous"
4.6,359.207506839321,"C18H32O7","O7","CHO",18,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,360.214783291481,359.20752692474,-0.0557595640869037,0.06,359,358.806412528173,0.193587471826902,3,0.388888888888889,1.77777777777778,-4,27.7088310289923,25,0.9,38,0.8,0,0,0,0,0,0,"Unambiguous"
8.2,357.191921077518,"C18H30O7","O7","CHO",18,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,358.199197529678,357.19187686094,0.123441310053859,0.12,357,356.793077387439,0.206922612561357,4,0.388888888888889,1.66666666666667,-3,27.5537810240846,25,0.9,38,0.8,0,0,0,0,0,0,"Unambiguous"
2.9,355.176275315544,"C18H28O7","O7","CHO",18,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,356.183551767704,355.17622679714,0.136217419204701,0.14,355,354.779682313529,0.220317686470651,5,0.388888888888889,1.55555555555556,-2,27.3987310191769,25,0.9,38,0.7,0,0,0,0,0,0,"Unambiguous"
4.2,354.155732398195,"C17H25NO7","NO7","CHNO",17,25,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,355.163008850355,354.15582570884,-0.262726247799202,0.26,354,353.760278943519,0.239721056480846,6,0.411764705882353,1.47058823529412,-1,27.3202386277692,25,0.9,36,0.7,0,0,0,0,0,0,"Unambiguous"
1.5,353.160739553885,"C18H26O7","O7","CHO",18,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,354.168016006045,353.16057673334,0.459726844931366,0.46,353,352.766397117107,0.233602882892797,6,0.388888888888889,1.44444444444444,-1,27.2436810142692,25,0.9,38,0.7,0,0,0,0,0,0,"Unambiguous"
1.9,351.217413998647,"C20H32O5","O5","CHO",20,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,352.224690450807,351.21769768014,-0.80539922609758,0.81,351,350.825241496545,0.174758503454655,5,0.25,1.6,0,27.0942287794077,25,0.9,42,0.8,0,0,0,0,0,0,"Unambiguous"
4.1,351.181183895079,"C19H28O6","O6","CHO",19,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,352.188460347239,351.18131217484,-0.364236128740527,0.36,351,350.789051847834,0.210948152165599,6,0.315789473684211,1.47368421052632,0,27.0914298943846,25,0.9,40,0.7,0,0,0,0,0,0,"Unambiguous"
2.7,350.160790978159,"C18H25NO6","NO6","CHNO",18,25,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,351.168067430319,350.16091108654,-0.342025350798697,0.34,350,349.769798310761,0.230201689238868,7,0.333333333333333,1.38888888888889,1,27.0129375029769,25,0.9,38,0.7,0,0,0,0,0,0,"Unambiguous"
2.6,349.20199823733,"C20H30O5","O5","CHO",20,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,350.20927468949,349.20204761634,-0.140998577850179,0.14,349,348.812076166473,0.187923833527236,6,0.25,1.5,1,26.9391787745,25,0.9,42,0.7,0,0,0,0,0,0,"Unambiguous"
2.3,349.16613813482,"C19H26O6","O6","CHO",19,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,350.17341458698,349.16566211104,1.35939440267201,1.36,349,348.776256105673,0.223743894326958,7,0.315789473684211,1.36842105263158,1,26.9363798894769,25,0.9,40,0.7,0,0,0,0,0,0,"Unambiguous"
1.6,349.129328029593,"C18H22O7","O7","CHO",18,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,350.136604481753,349.12927660574,0.146867973216809,0.15,349,348.739487102939,0.260512897060892,8,0.388888888888889,1.22222222222222,1,26.9335810044538,25,0.9,38,0.6,0,0,0,0,0,0,"Unambiguous"
13.3,347.243962640042,"C18H36O6","O6","CHO",18,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,348.251239092202,347.24391243004,0.144177526186101,0.14,347,346.856226929225,0.143773070775183,1,0.333333333333333,2,-5,26.7885529909385,24,0.9,38,0.9,0,0,0,0,0,0,"Unambiguous"
5.2,347.186452475642,"C20H28O5","O5","CHO",20,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,348.193728927802,347.18639755254,0.157737195066874,0.16,347,346.798780981188,0.201219018811855,7,0.25,1.4,2,26.7841287695923,25,0.9,42,0.7,0,0,0,0,0,0,"Unambiguous"
10.7,345.228276877954,"C18H34O6","O6","CHO",18,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,346.235553330114,345.22826236624,0.041912835198873,0.04,345,344.842791899866,0.157208100134369,2,0.333333333333333,1.88888888888889,-4,26.6335029860308,24,0.9,38,0.9,0,0,0,0,0,0,"Unambiguous"
5.4,345.155196669045,"C16H26O8","O8","CHO",16,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,346.162473121205,345.15549135564,-0.851295614035232,0.85,345,344.769793292971,0.230206707029083,4,0.5,1.625,-4,26.6279052159846,24,0.9,34,0.8,0,0,0,0,0,0,"Unambiguous"
1.6,344.058503534011,"C8H15N3O12","N3O12","CHNO",8,15,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345.065779986171,344.05829651614,0.599937412591569,0.6,344,343.674324735289,0.325675264710753,3,1.5,1.875,-9,26.5435056129462,23,0.9,18,0.8,0,0,0,0,0,0,"Unambiguous"
3.1,342.239518334216,"C17H33N3O4","N3O4","CHNO",17,33,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343.246794786376,342.23983011194,-0.908319404288013,0.91,342,341.857370630618,0.142629369382007,3,0.235294117647059,1.94117647058824,-1,26.4036235818538,24,0.9,36,0.9,0,0,0,0,0,0,"Unambiguous"
1.4,341.269835562257,"C20H38O4","O4","CHO",20,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,342.277112014417,341.26973324924,0.298918664074231,0.3,341,340.888770615105,0.111229384894841,2,0.2,1.9,-2,26.3290007462615,24,0.9,42,0.9,0,0,0,0,0,0,"Unambiguous"
1.7,341.208135385879,"C17H30N2O5","N2O5","CHNO",17,30,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,342.215411838039,341.20819563114,-0.176044849157086,0.18,341,340.827139333696,0.172860666304359,4,0.294117647058824,1.76470588235294,-1,26.3242670833308,24,0.9,36,0.8,0,0,0,0,0,0,"Unambiguous"
25.6,341.196855353634,"C18H30O6","O6","CHO",18,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,342.204131805794,341.19696223864,-0.312342827026126,0.31,341,340.815871896835,0.184128103164937,4,0.333333333333333,1.66666666666667,-2,26.3234029762154,24,0.9,38,0.8,0,0,0,0,0,0,"Unambiguous"
2.7,341.160625250066,"C17H26O7","O7","CHO",17,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,342.167901702226,341.16057673334,0.141792159720329,0.14,341,340.779682248124,0.220317751875882,5,0.411764705882353,1.52941176470588,-2,26.3206040911923,24,0.9,36,0.7,0,0,0,0,0,0,"Unambiguous"
14.7,341.108875102132,"C12H22O11","O11","CHO",12,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,342.116151554292,341.10893509494,-0.175358012606265,0.18,341,340.727989884867,0.272010115132616,2,0.916666666666667,1.83333333333333,-9,26.3166316574692,23,0.9,26,0.8,0,0,0,0,0,0,"Unambiguous"
1.6,340.187902469417,"C16H27N3O5","N3O5","CHNO",16,27,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,341.195178921577,340.18779454284,0.316319173050615,0.32,340,339.808045618422,0.191954381578057,5,0.3125,1.6875,0,26.2457746919231,24,0.9,34,0.8,0,0,0,0,0,0,"Unambiguous"
2.3,339.326972280329,"C22H44O2","O2","CHO",22,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,340.334248732489,339.32685419604,0.3469656348079,0.35,339,338.948076751674,0.0519232483258634,1,0.0909090909090909,2,-1,26.1795485114,24,0.9,46,1,0,0,0,0,0,0,"Unambiguous"
2.7,339.217501956983,"C19H32O5","O5","CHO",19,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,340.224778409143,339.21769768014,-0.575276021989516,0.58,339,338.838728663869,0.16127133613071,4,0.263157894736842,1.68421052631579,-1,26.1711518563308,24,0.9,40,0.8,0,0,0,0,0,0,"Unambiguous"
13.1,339.18125184991,"C18H28O6","O6","CHO",18,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,340.18852830207,339.18131217484,-0.177327937805595,0.18,339,338.80251903399,0.197480966010346,5,0.333333333333333,1.55555555555556,-1,26.1683529713077,24,0.9,38,0.7,0,0,0,0,0,0,"Unambiguous"
2.2,339.144891742512,"C17H24O7","O7","CHO",17,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,340.152168194672,339.14492666954,-0.102680598120358,0.1,339,338.766199526612,0.233800473387532,6,0.411764705882353,1.41176470588235,-1,26.1655540862846,24,0.9,36,0.7,0,0,0,0,0,0,"Unambiguous"
12.5,338.160868835974,"C17H25NO6","NO6","CHNO",17,25,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,339.168145288134,338.16091108654,-0.124571151201959,0.12,338,337.783275388843,0.216724611157417,6,0.352941176470588,1.47058823529412,0,26.0898605799,24,0.9,36,0.7,0,0,0,0,0,0,"Unambiguous"
16.5,337.238496111534,"C20H34O4","O4","CHO",20,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,338.245772563694,337.23843312164,0.186225220372718,0.19,337,336.861932594027,0.138067405973345,4,0.2,1.7,0,26.0189007364462,24,0.9,42,0.8,0,0,0,0,0,0,"Unambiguous"
5,337.201996003722,"C19H30O5","O5","CHO",19,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,338.209272455882,337.20204761634,-0.152605567443358,0.15,337,336.825473242562,0.1745267574384,5,0.263157894736842,1.57894736842105,0,26.0161018514231,24,0.9,40,0.8,0,0,0,0,0,0,"Unambiguous"
8,337.165695896501,"C18H26O6","O6","CHO",18,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,338.172972348661,337.16566211104,0.0999058590564424,0.1,337,336.789213668365,0.21078633163512,6,0.333333333333333,1.44444444444444,0,26.0133029664,24,0.9,38,0.7,0,0,0,0,0,0,"Unambiguous"
3.3,337.114245744531,"C13H22O10","O10","CHO",13,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,338.121522196691,337.11402047264,0.666245348679385,0.67,337,336.737820966094,0.262179033905682,3,0.769230769230769,1.69230769230769,-7,26.0093305326769,23,0.9,28,0.8,0,0,0,0,0,0,"Unambiguous"
33.8,336.042782579718,"C7H15NO14","NO14","CHNO",7,15,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,337.050059031878,336.04197774594,2.38787609362753,2.39,336,335.667554206623,0.332445793376962,1,2,2.14285714285714,-13,25.9268657075462,22,0.8,16,0.9,0,0,0,0,0,0,"Unambiguous"
1.4,335.222890157977,"C20H32O4","O4","CHO",20,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,336.230166610137,335.22278305784,0.318532207841997,0.32,335,334.848577284085,0.15142271591526,5,0.2,1.6,1,25.8638507315385,24,0.9,42,0.8,0,0,0,0,0,0,"Unambiguous"
4.9,335.186350050048,"C19H28O5","O5","CHO",19,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,336.193626502208,335.18639755254,-0.141295040988249,0.14,335,334.812077977166,0.187922022833902,6,0.263157894736842,1.47368421052632,1,25.8610518465154,24,0.9,40,0.7,0,0,0,0,0,0,"Unambiguous"
2.5,335.150129943063,"C18H24O6","O6","CHO",18,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,336.157406395223,335.15001204724,0.350716125948783,0.35,335,334.775898313877,0.224101686123333,7,0.333333333333333,1.33333333333333,1,25.8582529614923,24,0.9,38,0.6,0,0,0,0,0,0,"Unambiguous"
1.9,334.177617070523,"C17H25N3O4","N3O4","CHNO",17,25,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335.184893522683,334.17722985674,1.15522444511486,1.16,334,333.804471357898,0.195528642102488,7,0.235294117647059,1.47058823529412,3,25.7834235622231,24,0.9,36,0.7,0,0,0,0,0,0,"Unambiguous"
1.7,333.206914203328,"C20H30O4","O4","CHO",20,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,334.214190655488,333.20713299404,-0.654642196152086,0.65,333,332.834852386197,0.16514761380347,6,0.2,1.5,2,25.7088007266308,24,0.9,42,0.7,0,0,0,0,0,0,"Unambiguous"
11.8,333.170884096905,"C19H26O5","O5","CHO",19,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,334.178160549065,333.17074748874,0.408788428253809,0.41,333,332.798862511312,0.201137488688005,7,0.263157894736842,1.36842105263158,2,25.7060018416077,24,0.9,40,0.7,0,0,0,0,0,0,"Unambiguous"
2.4,333.134313988887,"C18H22O6","O6","CHO",18,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,334.141590441047,333.13436198344,-0.143635376655477,0.14,333,332.762333237803,0.237666762196909,8,0.333333333333333,1.22222222222222,2,25.7032029565846,24,0.9,38,0.6,0,0,0,0,0,0,"Unambiguous"
2.4,331.249128420557,"C18H36O5","O5","CHO",18,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,332.256404872717,331.24899780774,0.393108500974467,0.39,331,330.879252684521,0.120747315479377,1,0.277777777777778,2,-4,25.5581749430692,23,0.9,38,0.9,0,0,0,0,0,0,"Unambiguous"
16.2,331.191298249742,"C20H28O4","O4","CHO",20,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,332.198574701902,331.19148293024,-0.555934045404494,0.56,331,330.821487087391,0.178512912608767,7,0.2,1.4,3,25.5537507217231,24,0.9,42,0.7,0,0,0,0,0,0,"Unambiguous"
8.2,331.176328205525,"C16H28O7","O7","CHO",16,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,332.183604657685,331.17622679714,0.305278116117531,0.31,331,330.806533758859,0.193466241141152,3,0.4375,1.75,-4,25.5525771730231,23,0.9,34,0.8,0,0,0,0,0,0,"Unambiguous"
2.9,331.140238098925,"C15H24O8","O8","CHO",15,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,332.147514551085,331.13984129184,1.19467124459701,1.19,331,330.770483950794,0.229516049206097,4,0.533333333333333,1.6,-4,25.549778288,23,0.9,32,0.8,0,0,0,0,0,0,"Unambiguous"
14.2,330.203285331419,"C15H29N3O5","N3O5","CHNO",15,29,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,331.210561783579,330.20344460664,-0.480888110120777,0.48,330,329.834577393119,0.165422606881293,3,0.333333333333333,1.93333333333333,-2,25.4777477737538,23,0.9,32,0.9,0,0,0,0,0,0,"Unambiguous"
3.2,329.269682573808,"C19H38O4","O4","CHO",19,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330.276959025968,329.26973324924,-0.153433142555688,0.15,329,328.902017104688,0.0979828953123274,1,0.210526315789474,2,-3,25.4059238231846,23,0.9,40,0.9,0,0,0,0,0,0,"Unambiguous"
25.6,329.208142392035,"C16H30N2O5","N2O5","CHNO",16,30,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330.215418844195,329.20819563114,-0.161225375289613,0.16,329,328.840545639231,0.159454360768734,3,0.3125,1.875,-2,25.4011901602538,23,0.9,34,0.9,0,0,0,0,0,0,"Unambiguous"
5.1,329.197052359278,"C17H30O6","O6","CHO",17,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330.204328811438,329.19696223864,0.272923854584059,0.27,329,328.829467989704,0.170532010296029,3,0.352941176470588,1.76470588235294,-3,25.4003260531385,23,0.9,36,0.8,0,0,0,0,0,0,"Unambiguous"
5.7,329.160622251673,"C16H26O7","O7","CHO",16,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330.167898703833,329.16057673334,0.137864200783955,0.14,329,328.793078560283,0.206921439717121,4,0.4375,1.625,-3,25.3975271681154,23,0.9,34,0.8,0,0,0,0,0,0,"Unambiguous"
1.6,327.253916619779,"C19H36O4","O4","CHO",19,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328.261193071939,327.25408318544,-0.507418068492547,0.51,327,326.888501972931,0.111498027068876,2,0.210526315789474,1.89473684210526,-2,25.2508738182769,23,0.9,40,0.9,0,0,0,0,0,0,"Unambiguous"
12,327.181076404629,"C17H28O6","O6","CHO",17,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328.188352856789,327.18131217484,-0.718399080449624,0.72,327,326.815743091816,0.184256908184295,4,0.352941176470588,1.64705882352941,-2,25.2452760482308,23,0.9,36,0.8,0,0,0,0,0,0,"Unambiguous"
5.1,327.144946297911,"C16H24O7","O7","CHO",16,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328.152222750071,327.14492666954,0.0598148333694361,0.06,327,326.779653328297,0.220346671702941,5,0.4375,1.5,-2,25.2424771632077,23,0.9,34,0.7,0,0,0,0,0,0,"Unambiguous"
6.1,326.124583284033,"C15H21NO7","NO7","CHNO",15,21,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,327.131859736193,326.12452558124,0.176390014461291,0.18,326,325.760429660877,0.23957033912319,6,0.466666666666667,1.4,-1,25.1639847718,23,0.9,32,0.7,0,0,0,0,0,0,"Unambiguous"
17,325.165660451634,"C17H26O6","O6","CHO",17,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,326.172936903794,325.16566211104,-0.0050875032667926,0.01,325,324.802577570279,0.197422429721257,5,0.352941176470588,1.52941176470588,-1,25.0902260433231,23,0.9,36,0.7,0,0,0,0,0,0,"Unambiguous"
2,325.129230344029,"C16H22O7","O7","CHO",16,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,326.136506796189,325.12927660574,-0.141847691559367,0.14,325,324.766188140858,0.233811859142349,6,0.4375,1.375,-1,25.0874271583,23,0.9,34,0.6,0,0,0,0,0,0,"Unambiguous"
10.6,323.150144498344,"C17H24O6","O6","CHO",17,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,324.157420950504,323.15001204724,0.408601177057729,0.41,323,322.789312160108,0.210687839892387,6,0.352941176470588,1.41176470588235,0,24.9351760384154,23,0.9,36,0.7,0,0,0,0,0,0,"Unambiguous"
1.8,323.11369439068,"C16H20O7","O7","CHO",16,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,324.12097084284,323.11362654194,0.209331533745078,0.21,323,322.75290275296,0.247097247040358,7,0.4375,1.25,0,24.9323771533923,23,0.9,34,0.6,0,0,0,0,0,0,"Unambiguous"
12.8,321.170848652038,"C18H26O5","O5","CHO",18,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,322.178125104198,321.17074748874,0.313998033791656,0.31,321,320.812226413226,0.187773586774142,6,0.277777777777778,1.44444444444444,1,24.7829249185308,23,0.9,38,0.7,0,0,0,0,0,0,"Unambiguous"
5.6,321.134328544167,"C17H22O6","O6","CHO",17,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,322.141604996327,321.13436198344,-0.103803023913011,0.1,321,320.775747084034,0.224252915965963,7,0.352941176470588,1.29411764705882,1,24.7801260335077,23,0.9,36,0.6,0,0,0,0,0,0,"Unambiguous"
11.8,319.227842912923,"C20H32O3","O3","CHO",20,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,320.235119365083,319.22786843554,-0.0796996185257915,0.08,319,318.871390251677,0.12860974832256,5,0.15,1.6,2,24.6334726836692,23,0.9,42,0.8,0,0,0,0,0,0,"Unambiguous"
9.8,319.166372731357,"C17H24N2O4","N2O4","CHNO",17,24,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,320.173649183517,319.16633081744,0.130909951196038,0.13,319,318.809988708265,0.190011291735004,7,0.235294117647059,1.41176470588235,3,24.6287390207385,23,0.9,36,0.7,0,0,0,0,0,0,"Unambiguous"
13.1,319.155102698068,"C18H24O5","O5","CHO",18,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,320.162379150228,319.15509742494,0.0164701678516014,0.02,319,318.798731259196,0.201268740803812,7,0.277777777777778,1.33333333333333,2,24.6278749136231,23,0.9,38,0.6,0,0,0,0,0,0,"Unambiguous"
1.9,319.118652590404,"C17H20O6","O6","CHO",17,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,320.125929042564,319.11871191964,-0.185330928550425,0.19,319,318.762321852048,0.237678147951726,8,0.352941176470588,1.17647058823529,2,24.6250760286,23,0.9,36,0.6,0,0,0,0,0,0,"Unambiguous"
1.6,317.196866913968,"C16H30O6","O6","CHO",16,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,318.204143366128,317.19696223864,-0.299570807217932,0.3,317,316.842682058667,0.157317941333417,2,0.375,1.875,-4,24.4772491300615,22,0.9,34,0.9,0,0,0,0,0,0,"Unambiguous"
16.9,317.160596806836,"C15H26O7","O7","CHO",15,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,318.167873258996,317.16057673334,0.0630908946148296,0.06,317,316.80645245106,0.193547548939875,3,0.466666666666667,1.73333333333333,-4,24.4744502450385,22,0.9,32,0.8,0,0,0,0,0,0,"Unambiguous"
2.9,317.139356744098,"C18H22O5","O5","CHO",18,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,318.146633196258,317.13944736114,-0.284827913189322,0.28,317,316.785236105167,0.214763894833482,8,0.277777777777778,1.22222222222222,3,24.4728249087154,23,0.9,38,0.6,0,0,0,0,0,0,"Unambiguous"
2.4,317.124376699851,"C14H22O8","O8","CHO",14,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,318.131653152011,317.12419122804,0.583003324423087,0.58,317,316.770272787771,0.22972721222925,4,0.571428571428571,1.57142857142857,-4,24.4716513600154,22,0.9,30,0.7,0,0,0,0,0,0,"Unambiguous"
