"abundance","exp_mass","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_mass2","C13_abund2","S34_mass","S34_abund","tag"
2.6,447.11149718614,"C22H24O8S","O8S","CHOS",22,24,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,448.1187736383,447.11191202184,-0.925727115199679,0.93,447,446.612248494074,0.38775150592619,11,0.363636363636364,1.09090909090909,3,34.4707068056923,31,0.9,46,0.5,0,0,0,0,0,0,"Unambiguous"
1.3,447.10707717391,"C17H24N2O10S","N2O10S","CHNOS",17,24,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,448.11435362607,447.10788928124,-1.81227698556443,1.81,447,446.607833417269,0.392166582731477,7,0.588235294117647,1.41176470588235,-3,34.4703973641077,30,0.9,36,0.7,0,0,0,0,0,0,"Unambiguous"
2.3,447.064997057472,"C23H16N2O6S","N2O6S","CHNOS",23,16,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,448.072273509632,447.06563053684,-1.41378836817376,1.41,447,446.565800287864,0.434199712135921,17,0.260869565217391,0.695652173913043,11,34.4671466914615,32,0.9,48,0.3,0,0,0,0,0,0,"Unambiguous"
1.4,447.038576984366,"C20H16O10S","O10S","CHOS",20,16,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,448.045853436526,447.03914101124,-1.25885971303926,1.26,447,446.539409715648,0.460590284352349,13,0.5,0.8,3,34.4651090356462,31,0.9,42,0.4,0,0,0,0,0,0,"Unambiguous"
1.3,445.132801710963,"C23H26O7S","O7S","CHOS",23,26,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,446.140078163123,445.13264746334,0.345738100893724,0.35,445,444.635762447941,0.364237552058853,11,0.304347826086957,1.1304347826087,4,34.3184556858077,31,0.9,48,0.5,0,0,0,0,0,0,"Unambiguous"
0.9,445.106771638936,"C21H22N2O7S","N2O7S","CHNOS",21,22,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,446.114048091096,445.10749535054,-1.62225692404056,1.62,445,444.609761441325,0.390238558674753,12,0.333333333333333,1.04761904761905,5,34.3165209079,31,0.9,44,0.5,0,0,0,0,0,0,"Unambiguous"
1.1,444.153319000672,"C16H31NO11S","NO11S","CHNOS",16,31,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,445.160595452832,444.15450511944,-2.66447385538666,2.66,444,443.657373436794,0.342626563205613,2,0.6875,1.9375,-9,34.2432139670462,29,0.8,34,0.9,0,0,0,0,0,0,"Unambiguous"
1.2,443.12695616066,"C22H24N2O6S","N2O6S","CHNOS",22,24,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,444.13423261282,443.12823079204,-2.86992374403698,2.87,443,442.632156642699,0.367843357301069,12,0.272727272727273,1.09090909090909,6,34.1642697880154,31,0.9,46,0.5,0,0,0,0,0,0,"Unambiguous"
1.7,443.081026033569,"C22H20O8S","O8S","CHOS",22,20,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,444.088302485729,443.08061189424,0.932560768514809,0.93,443,442.586277801598,0.413722198402411,13,0.363636363636364,0.909090909090909,5,34.1606067958769,31,0.9,46,0.4,0,0,0,0,0,0,"Unambiguous"
2.2,443.043795930551,"C21H16O9S","O9S","CHOS",21,16,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,444.051072382711,443.04422638894,-0.969389370123984,0.97,443,442.549089270045,0.450910729954842,14,0.428571428571429,0.761904761904762,5,34.1578079108538,31,0.9,44,0.4,0,0,0,0,0,0,"Unambiguous"
1.7,441.148250685456,"C23H26N2O5S","N2O5S","CHNOS",23,26,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,442.155527137616,441.14896623354,-1.61831762923155,1.62,441,440.655660607705,0.34433939229524,12,0.217391304347826,1.1304347826087,7,34.0120186681308,31,0.9,48,0.5,0,0,0,0,0,0,"Unambiguous"
1.5,441.112500586533,"C22H22N2O6S","N2O6S","CHNOS",22,22,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,442.119777038693,441.11258072824,-0.181266958329599,0.18,441,440.619950427662,0.38004957233818,13,0.272727272727273,1,7,34.0092197831077,31,0.9,46,0.5,0,0,0,0,0,0,"Unambiguous"
4.4,439.13215510679,"C23H24N2O5S","N2O5S","CHNOS",23,24,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,440.13943155895,439.13331616974,-2.63794349406281,2.64,439,438.641816219373,0.358183780626689,13,0.217391304347826,1.04347826086957,8,33.8569686632231,31,0.9,48,0.5,0,0,0,0,0,0,"Unambiguous"
1.8,439.096205007314,"C22H20N2O6S","N2O6S","CHNOS",22,20,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,440.103481459474,439.09693066444,-1.64883296041695,1.65,439,438.605906262099,0.394093737900675,14,0.272727272727273,0.909090909090909,8,33.8541697782,31,0.9,46,0.4,0,0,0,0,0,0,"Unambiguous"
1.9,438.142742369022,"C17H29NO10S","NO10S","CHNOS",17,29,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,439.150018821182,438.14394043334,-2.72814361171191,2.73,438,437.653508268707,0.346491731293099,4,0.588235294117647,1.70588235294118,-6,33.7808628373462,29,0.9,36,0.8,0,0,0,0,0,0,"Unambiguous"
2.2,437.126789557815,"C21H26O8S","O8S","CHOS",21,26,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,438.134066009975,437.12756208564,-1.76322245820321,1.76,437,436.638689879486,0.361310120514474,9,0.380952380952381,1.23809523809524,1,33.7026798875231,30,0.9,44,0.6,0,0,0,0,0,0,"Unambiguous"
1.1,437.116669529812,"C23H22N2O5S","N2O5S","CHNOS",23,22,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,438.123945981972,437.11766610594,-2.27464427984438,2.27,437,436.628581151596,0.371418848403607,14,0.217391304347826,0.956521739130435,9,33.7019186583154,31,0.9,48,0.5,0,0,0,0,0,0,"Unambiguous"
1.5,435.14808408261,"C22H28O7S","O7S","CHOS",22,28,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,436.15536053477,435.14829752714,-0.489377292733325,0.49,435,434.662193844491,0.337806155508645,9,0.318181818181818,1.27272727272727,2,33.5504287676385,30,0.9,46,0.6,0,0,0,0,0,0,"Unambiguous"
3.3,435.110913979758,"C21H24O8S","O8S","CHOS",21,24,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,436.118190431918,435.11191202184,-2.28846698801429,2.29,435,434.625065246108,0.374934753891807,10,0.380952380952381,1.14285714285714,2,33.5476298826154,30,0.9,44,0.5,0,0,0,0,0,0,"Unambiguous"
1.1,489.158595047594,"C25H30O8S","O8S","CHOS",25,30,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,490.165871499754,489.15886221324,-0.545051506111544,0.55,489,488.612396190423,0.387603809576547,11,0.32,1.2,3,37.7050875896462,34,0.9,52,0.6,0,0,0,0,0,0,"Unambiguous"
1,435.065303853552,"C22H16N2O6S","N2O6S","CHNOS",22,16,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,436.072580305712,435.06563053684,-0.749148886166843,0.75,435,434.579506048576,0.420493951423566,16,0.272727272727273,0.727272727272727,10,33.5440697683846,31,0.9,46,0.3,0,0,0,0,0,0,"Unambiguous"
3.5,433.132508505384,"C22H26O7S","O7S","CHOS",22,26,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,434.139784957544,433.13264746334,-0.320076530966592,0.32,433,432.64886887696,0.351131123039522,10,0.318181818181818,1.18181818181818,3,33.3953787627308,30,0.9,46,0.6,0,0,0,0,0,0,"Unambiguous"
4.4,433.096128404718,"C21H22O8S","O8S","CHOS",21,22,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,434.103404856878,433.09626195804,-0.307653247767093,0.31,433,432.61252939864,0.387470601360178,11,0.380952380952381,1.04761904761905,3,33.3925798777077,30,0.9,44,0.5,0,0,0,0,0,0,"Unambiguous"
1.7,433.059848304328,"C20H18O9S","O9S","CHOS",20,18,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,434.067124756488,433.05987645274,-0.0648480616642813,0.06,433,432.576289808935,0.423710191065311,12,0.45,0.9,3,33.3897809926846,30,0.9,42,0.4,0,0,0,0,0,0,"Unambiguous"
1.2,431.127432957211,"C21H24N2O6S","N2O6S","CHNOS",21,24,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432.134709409371,431.12823079204,-1.84626416558576,1.85,431,430.646032214058,0.353967785942302,11,0.285714285714286,1.14285714285714,5,33.2411928649385,30,0.9,44,0.5,0,0,0,0,0,0,"Unambiguous"
1.6,431.116462926857,"C22H24O7S","O7S","CHOS",22,24,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432.123739379017,431.11699739954,-1.2368510099055,1.24,431,430.635074432937,0.36492556706321,11,0.318181818181818,1.09090909090909,4,33.2403287578231,30,0.9,46,0.5,0,0,0,0,0,0,"Unambiguous"
1.9,431.080462827242,"C21H20O8S","O8S","CHOS",21,20,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432.087739279402,431.08061189424,-0.344992427489863,0.34,431,430.599114531355,0.400885468644901,12,0.380952380952381,0.952380952380952,4,33.2375298728,30,0.9,44,0.5,0,0,0,0,0,0,"Unambiguous"
0.9,431.049942742791,"C13H20O14S","O14S","CHOS",13,20,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432.057219194951,431.05009962804,-0.36311220399039,0.36,431,430.568628525903,0.431371474097034,4,1.07692307692308,1.53846153846154,-10,33.2351827754,28,0.8,28,0.7,0,0,0,0,0,0,"Unambiguous"
1.3,429.111957380261,"C21H22N2O6S","N2O6S","CHNOS",21,22,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,430.119233832421,429.11258072824,-1.44924460388817,1.45,429,428.632807135142,0.367192864857657,12,0.285714285714286,1.04761904761905,6,33.0861428600308,30,0.9,44,0.5,0,0,0,0,0,0,"Unambiguous"
2.9,429.064907250071,"C21H18O8S","O8S","CHOS",21,18,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,430.072183702231,429.06496183044,-0.126909787418095,0.13,429,428.585809541547,0.414190458452651,13,0.380952380952381,0.857142857142857,5,33.0824798678923,30,0.9,44,0.4,0,0,0,0,0,0,"Unambiguous"
1.7,428.122314641856,"C15H27NO11S","NO11S","CHNOS",15,27,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,429.129591094016,428.12320499184,-2.07478114307079,2.07,428,427.64426944066,0.355730559339747,3,0.733333333333333,1.8,-8,33.0100370341538,28,0.8,32,0.8,0,0,0,0,0,0,"Unambiguous"
5.3,427.13242190276,"C22H24N2O5S","N2O5S","CHNOS",22,24,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,428.13969835492,427.13331616974,-2.08872707557656,2.09,427,426.655482024639,0.344517975360588,12,0.227272727272727,1.09090909090909,7,32.9338917401462,30,0.9,46,0.5,0,0,0,0,0,0,"Unambiguous"
4.5,426.142859164576,"C16H29NO10S","NO10S","CHNOS",16,29,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,427.150135616736,426.14394043334,-2.5313553089871,2.53,426,425.66702424105,0.33297575895017,3,0.625,1.8125,-7,32.8577859142692,28,0.9,34,0.9,0,0,0,0,0,0,"Unambiguous"
0.9,426.070168963438,"C14H21NO12S","NO12S","CHNOS",14,21,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,427.077445415598,426.07116942274,-2.34257114900155,2.34,426,425.594415206439,0.405584793560649,5,0.857142857142857,1.5,-7,32.8521881442231,28,0.9,30,0.7,0,0,0,0,0,0,"Unambiguous"
1.2,425.153526427029,"C23H26N2O4S","N2O4S","CHNOS",23,26,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,426.160802879189,425.15405161124,-1.23236160394238,1.23,425,424.678796201276,0.321203798724184,12,0.173913043478261,1.1304347826087,8,32.7816406202615,30,0.9,48,0.5,0,0,0,0,0,0,"Unambiguous"
2,425.116826325478,"C22H22N2O5S","N2O5S","CHNOS",22,22,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,426.124102777638,425.11766610594,-1.97074151996501,1.97,425,424.642137079386,0.357862920614423,13,0.227272727272727,1,8,32.7788417352385,30,0.9,46,0.5,0,0,0,0,0,0,"Unambiguous"
2.4,424.090943486794,"C15H23NO11S","NO11S","CHNOS",15,23,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,425.098219938954,424.09190486424,-2.26154192257899,2.26,424,423.617399750644,0.382600249355505,5,0.733333333333333,1.53333333333333,-6,32.6999370243385,28,0.9,32,0.7,0,0,0,0,0,0,"Unambiguous"
1.7,423.148120877944,"C21H28O7S","O7S","CHOS",21,28,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,424.155397330104,423.14829752714,-0.416472823851587,0.42,423,422.675629905942,0.324370094058111,8,0.333333333333333,1.33333333333333,1,32.6273518445615,29,0.9,44,0.6,0,0,0,0,0,0,"Unambiguous"
1.6,423.100920747338,"C22H20N2O5S","N2O5S","CHNOS",22,20,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,424.108197199498,423.10201604214,-2.5825834283812,2.58,423,422.628482479423,0.371517520576504,14,0.227272727272727,0.909090909090909,9,32.6237917303308,30,0.9,46,0.4,0,0,0,0,0,0,"Unambiguous"
1.2,421.168565400387,"C22H30O6S","O6S","CHOS",22,30,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,422.175841852547,421.16903296864,-1.10752015292458,1.11,421,420.698284817716,0.30171518228417,8,0.272727272727273,1.36363636363636,2,32.4751007246769,29,0.9,46,0.7,0,0,0,0,0,0,"Unambiguous"
1.4,421.131925299002,"C21H26O7S","O7S","CHOS",21,26,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,422.139201751162,421.13264746334,-1.71072559813685,1.71,421,420.661685628995,0.33831437100514,9,0.333333333333333,1.23809523809524,2,32.4723018396538,29,0.9,44,0.6,0,0,0,0,0,0,"Unambiguous"
2.7,421.095725198834,"C20H22O8S","O8S","CHOS",20,22,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,422.103001650994,421.09626195804,-1.27163086805392,1.27,421,420.625525950182,0.374474049817877,10,0.4,1.1,2,32.4695029546308,29,0.9,42,0.5,0,0,0,0,0,0,"Unambiguous"
1.5,419.153678852826,"C22H28O6S","O6S","CHOS",22,28,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420.160955304986,419.15338290484,0.70436812851267,0.7,419,418.685648110474,0.314351889526336,9,0.272727272727273,1.27272727272727,3,32.3200507197692,29,0.9,46,0.6,0,0,0,0,0,0,"Unambiguous"
2.4,419.117088753409,"C21H24O7S","O7S","CHOS",21,24,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420.124365205569,419.11699739954,0.217444825870933,0.22,419,418.649098867889,0.350901132110778,10,0.333333333333333,1.14285714285714,3,32.3172518347462,29,0.9,44,0.5,0,0,0,0,0,0,"Unambiguous"
5.5,419.080138653015,"C20H20O8S","O8S","CHOS",20,20,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420.087415105175,419.08061189424,-1.12653035556954,1.13,419,418.612190026307,0.387809973693095,11,0.4,1,3,32.3144529497231,29,0.9,42,0.5,0,0,0,0,0,0,"Unambiguous"
1.4,417.138113376475,"C22H26O6S","O6S","CHOS",22,26,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,418.145389828635,417.13773284104,0.910055316978246,0.91,417,416.67233323254,0.327666767459675,10,0.272727272727273,1.18181818181818,4,32.1650007148615,29,0.9,46,0.6,0,0,0,0,0,0,"Unambiguous"
1.4,417.101123275972,"C21H22O7S","O7S","CHOS",21,22,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,418.108399728132,417.10134733574,-0.535889180869867,0.54,417,416.635384435514,0.364615564486201,11,0.333333333333333,1.04761904761905,4,32.1622018298385,29,0.9,44,0.5,0,0,0,0,0,0,"Unambiguous"
1.3,473.09033940512,"C23H22O9S","O9S","CHOS",23,22,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,474.09761585728,473.09117658034,-1.76582879064743,1.77,473,472.562082505748,0.437917494252247,13,0.391304347826087,0.956521739130435,4,36.4691117717308,33,0.9,48,0.5,0,0,0,0,0,0,"Unambiguous"
1,413.152812548296,"C22H26N2O4S","N2O4S","CHNOS",22,26,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,414.160089000456,413.15405161124,-2.99174878677066,2.99,413,412.691482426869,0.308517573130985,11,0.181818181818182,1.18181818181818,7,31.8585636971846,29,0.9,46,0.6,0,0,0,0,0,0,"Unambiguous"
2.5,471.075004934722,"C23H20O9S","O9S","CHOS",23,20,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,472.082281386882,471.07552651654,-1.10485362128358,1.1,471,470.548998375823,0.451001624176854,14,0.391304347826087,0.869565217391304,5,36.3140617668231,33,0.9,48,0.4,0,0,0,0,0,0,"Unambiguous"
0.9,410.0751141861,"C14H21NO11S","NO11S","CHNOS",14,21,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,411.08239063826,410.07625480044,-2.77466115397228,2.77,410,409.617220650159,0.382779349841485,5,0.785714285714286,1.5,-6,31.6218100963538,27,0.9,30,0.7,0,0,0,0,0,0,"Unambiguous"
0.9,409.095881525496,"C19H22O8S","O8S","CHOS",19,22,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,410.103157977656,409.09626195804,-0.927650852867351,0.93,409,408.639081409491,0.360918590508504,9,0.421052631578947,1.15789473684211,1,31.5464260315538,28,0.9,40,0.6,0,0,0,0,0,0,"Unambiguous"
1.3,468.08062829262,"C16H23NO13S","NO13S","CHNOS",16,23,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,469.08790474478,468.08173410884,-2.3573752568508,2.36,468,467.55796528143,0.442034718569573,6,0.8125,1.4375,-7,36.0837700431538,31,0.9,34,0.7,0,0,0,0,0,0,"Unambiguous"
1.2,408.059458709505,"C14H19NO11S","NO11S","CHNOS",14,19,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,409.066735161665,408.06060473664,-2.80156521393125,2.8,408,407.603815872476,0.396184127524293,6,0.785714285714286,1.35714285714286,-5,31.4667600914462,27,0.9,30,0.6,0,0,0,0,0,0,"Unambiguous"
1.4,407.152626245614,"C21H28O6S","O6S","CHOS",21,28,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,408.159902697774,407.15338290484,-1.8538303757192,1.85,407,406.697995985816,0.302004014184263,8,0.285714285714286,1.33333333333333,2,31.3969737966923,28,0.9,44,0.6,0,0,0,0,0,0,"Unambiguous"
1.1,407.116326146986,"C20H24O7S","O7S","CHOS",20,24,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,408.123602599146,407.11699739954,-1.64472858200171,1.64,407,406.661736420202,0.338263579798252,9,0.35,1.2,2,31.3941749116692,28,0.9,42,0.6,0,0,0,0,0,0,"Unambiguous"
0.9,407.080276049037,"C19H20O8S","O8S","CHOS",19,20,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,408.087552501197,407.08061189424,-0.822973407003567,0.82,407,406.625726576114,0.374273423886052,10,0.421052631578947,1.05263157894737,2,31.3913760266462,28,0.9,40,0.5,0,0,0,0,0,0,"Unambiguous"
4.4,405.100900671016,"C20H22O7S","O7S","CHOS",20,22,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,406.108177123176,405.10134733574,-1.09986636414618,1.1,405,404.648561386323,0.351438613676862,10,0.35,1.1,3,31.2391249067615,28,0.9,42,0.5,0,0,0,0,0,0,"Unambiguous"
2.7,405.064480572061,"C19H18O8S","O8S","CHOS",19,18,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,406.071757024221,405.06496183044,-1.1851559986683,1.19,405,404.612181954377,0.387818045623476,11,0.421052631578947,0.947368421052632,3,31.2363260217385,28,0.9,40,0.4,0,0,0,0,0,0,"Unambiguous"
1.3,403.132345322393,"C20H24N2O5S","N2O5S","CHNOS",20,24,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,404.139621774553,403.13331616974,-2.40225727559468,2.4,403,402.682204144189,0.317795855810857,10,0.25,1.2,5,31.0877378939923,28,0.9,42,0.6,0,0,0,0,0,0,"Unambiguous"
2,403.085775195861,"C20H20O7S","O7S","CHOS",20,20,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,404.093051648021,403.08569727194,0.192836576825166,0.19,403,402.635686018276,0.364313981723967,11,0.35,1,4,31.0840749018538,28,0.9,42,0.5,0,0,0,0,0,0,"Unambiguous"
0.9,403.048965095847,"C19H16O8S","O8S","CHOS",19,16,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,404.056241548007,403.04931176664,-0.857976582610367,0.86,403,402.598917020748,0.401082979251555,12,0.421052631578947,0.842105263157895,4,31.0812760168308,28,0.9,40,0.4,0,0,0,0,0,0,"Unambiguous"
1.4,401.152939944291,"C21H26N2O4S","N2O4S","CHNOS",21,26,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,402.160216396451,401.15405161124,-2.76423898707588,2.76,401,400.705008987815,0.29499101218488,10,0.19047619047619,1.23809523809524,6,30.9354867741077,28,0.9,44,0.6,0,0,0,0,0,0,"Unambiguous"
2.2,401.116569845472,"C20H22N2O5S","N2O5S","CHNOS",20,22,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,402.123846297632,401.11766610594,-2.72617622135996,2.73,401,400.668679500174,0.331320499826347,11,0.25,1.1,6,30.9326878890846,28,0.9,42,0.5,0,0,0,0,0,0,"Unambiguous"
0.9,397.121978992052,"C21H22N2O4S","N2O4S","CHNOS",21,22,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,398.129255444212,397.12275148364,-1.9403035009763,1.94,397,396.678549042586,0.321450957413731,12,0.19047619047619,1.04761904761905,8,30.6253867642923,28,0.9,44,0.5,0,0,0,0,0,0,"Unambiguous"
2,397.085638893315,"C20H18N2O5S","N2O5S","CHNOS",20,18,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,398.092915345475,397.08636597834,-1.82642040906057,1.83,397,396.642249521528,0.357750478471928,13,0.25,0.9,8,30.6225878792692,28,0.9,42,0.4,0,0,0,0,0,0,"Unambiguous"
1.1,397.048808793246,"C19H14N2O6S","N2O6S","CHNOS",19,14,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,398.056085245406,397.04998047304,-2.94350428803753,2.94,397,396.605460546278,0.394539453721677,14,0.315789473684211,0.736842105263158,8,30.6197889942462,28,0.9,40,0.3,0,0,0,0,0,0,"Unambiguous"
1,395.113193534123,"C14H24N2O9S","N2O9S","CHNOS",14,24,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,396.120469986283,395.11297465894,0.552547014050793,0.55,395,394.672006612445,0.32799338755467,4,0.642857142857143,1.71428571428571,-5,30.4707885470077,26,0.9,30,0.8,0,0,0,0,0,0,"Unambiguous"
1.3,393.137248165421,"C20H26O6S","O6S","CHOS",20,26,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,394.144524617581,393.13773284104,-1.22969009678059,1.23,393,392.698267601995,0.301732398005129,8,0.3,1.3,2,30.3188468687077,27,0.9,42,0.6,0,0,0,0,0,0,"Unambiguous"
1,393.064597968029,"C18H18O8S","O8S","CHOS",18,18,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,394.071874420189,393.06496183044,-0.923340220316776,0.92,393,392.625698526462,0.37430147353848,10,0.444444444444444,1,2,30.3132490986615,27,0.9,38,0.5,0,0,0,0,0,0,"Unambiguous"
1.5,393.053897938956,"C20H14N2O5S","N2O5S","CHNOS",20,14,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,394.061174391116,393.05506585074,-2.96378293403248,2.96,393,392.615010445137,0.384989554862727,15,0.25,0.7,10,30.3124878694538,28,0.9,42,0.3,0,0,0,0,0,0,"Unambiguous"
4.7,391.121582688799,"C20H24O6S","O6S","CHOS",20,24,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,392.128859140959,391.12208277724,-1.27531659333439,1.28,391,390.684852835451,0.315147164548989,9,0.3,1.2,3,30.1637968638,27,0.9,42,0.6,0,0,0,0,0,0,"Unambiguous"
1,391.048942491434,"C18H16O8S","O8S","CHOS",18,16,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,392.056218943594,391.04931176664,-0.941893505235732,0.94,391,390.612293748779,0.387706251221232,11,0.444444444444444,0.888888888888889,3,30.1581990937538,27,0.9,38,0.4,0,0,0,0,0,0,"Unambiguous"
0.9,389.15315734053,"C20H26N2O4S","N2O4S","CHNOS",20,26,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,390.16043379269,389.15405161124,-2.29205893944277,2.29,389,388.718625448511,0.281374551489364,9,0.2,1.3,5,30.0124098510308,27,0.9,42,0.6,0,0,0,0,0,0,"Unambiguous"
1.5,389.105927212204,"C20H22O6S","O6S","CHOS",20,22,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,390.113203664364,389.10643271344,-1.29578089385851,1.3,389,388.671448057768,0.328551942231798,10,0.3,1.1,4,30.0087468588923,27,0.9,42,0.5,0,0,0,0,0,0,"Unambiguous"
1.9,386.147889175128,"C14H29NO9S","NO9S","CHNOS",14,29,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387.155165627288,386.14902581104,-2.93586657935931,2.94,386,385.71671299239,0.283287007609715,1,0.642857142857143,2.07142857142857,-8,29.7812540202462,25,0.8,30,1,0,0,0,0,0,0,"Unambiguous"
1.5,386.07525897779,"C12H21NO11S","NO11S","CHNOS",12,21,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387.08253542995,386.07625480044,-2.57263647677093,2.57,386,385.644163894579,0.355836105420906,3,0.916666666666667,1.75,-8,29.7756562502,25,0.8,26,0.8,0,0,0,0,0,0,"Unambiguous"
2.6,384.096333600992,"C13H23NO10S","NO10S","CHNOS",13,23,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,385.103610053152,384.09699024194,-1.7051020330091,1.71,384,383.667448203535,0.332551796464543,3,0.769230769230769,1.76923076923077,-7,29.6234051303154,25,0.8,28,0.8,0,0,0,0,0,0,"Unambiguous"
